id,length
Q9UJX6,822
Q9UJX0,560
Q9UJX3,599
Q9UJX2,597
Q5BJH7,314
Q5BJH2,165
B1AKI9,464
Q9NUK3,755
Q9NUK0,354
P49795,217
Q96N95,335
P49796,1198
O60870,393
O60879,1101
P30049,168
P30048,256
P30041,224
Q6XXX2,140
P30043,206
P30042,268
P30044,214
P30047,84
P30046,118
Q9UMZ2,1314
Q9UMZ3,2332
P08922,2347
Q86VD1,984
Q4ZG55,1949
Q69YI7,327
Q9H7F4,350
Q9H7F0,1226
P31314,330
A6NGR9,719
O75582,802
Q5BKZ5,524
Q5BKZ1,582
O60813,436
Q4LDR2,81
O75584,530
Q14202,1370
Q14203,1278
Q14201,252
Q14206,197
Q14207,1427
Q14204,4646
Q5VTU8,51
Q14209,437
Q9BXH1,193
A6NFL8,444
P19174,1290
Q96LP2,452
Q96LP6,360
Q5XUX1,488
Q5XUX0,539
Q4G0T1,1027
O94991,958
O94992,359
O94993,753
P11362,822
Q96MN5,208
P61353,136
Q96MN2,994
Q96PR1,638
Q96MN9,340
P0C1H6,154
Q15649,155
Q15648,1581
Q15645,432
Q15646,514
Q15643,1979
Q15642,601
P45381,313
Q7Z2Z1,1910
Q7Z2Z2,1120
O95484,217
O95487,1268
O95486,1093
Q53HC0,331
Q53HC5,615
Q53HC9,387
Q147U1,533
Q6NSZ9,544
Q2M3X9,581
Q13522,171
Q96GG9,259
Q13520,282
Q13526,163
Q9NT68,2774
Q3SY77,523
Q9NT62,314
Q9NT63,426
Q7L590,875
Q7L591,496
Q7L592,441
P48651,473
P19827,911
Q14999,1698
P19823,946
Q14993,1142
Q14990,250
Q5H9T9,825
Q14997,1843
Q14994,352
Q14995,579
P15336,505
P12107,1806
P12109,1028
Q6ZTQ4,885
Q6ZTQ3,369
O60603,784
O60602,858
P21108,318
P29371,465
P29373,138
P29372,298
Q6IWH7,933
P29374,1257
P29377,79
P29376,864
Q5T0U0,273
Q2VY69,593
Q5JRW7,1037
Q5VV52,312
P29597,1187
P29590,882
Q5T1Q4,408
Q09472,2414
Q09470,495
A6NP61,321
Q01664,338
Q01668,2161
O75251,213
Q9UJK0,312
Q9UMG7,4289
Q9UMG6,1691
Q8N283,1001
Q17R89,818
Q8NGN5,311
Q8N131,208
Q01085,375
Q01082,2364
Q8N136,415
Q8N135,537
Q01081,240
Q8N139,1617
Q8N138,153
Q765P7,747
P0CG39,1038
P0CG38,1075
P0CG35,45
P0CG34,45
P0CG37,223
P0CG36,223
P26572,445
P0CG30,244
P0CG33,693
P0CG32,403
Q86X10,1494
P59998,168
Q86X19,198
P59990,96
P59991,146
Q9NYM4,423
Q9NYM2,607
Q9NYM8,898
Q9NYM9,111
A2AJT9,711
Q9UG56,409
Q9UG58,1366
Q8WU39,189
P21926,228
Q5VTJ3,777
Q30201,348
Q95HL5,749
Q29776,258
Q9BRG1,176
Q8NC96,275
Q9BRG2,576
Q9NZE8,188
P55263,362
Q8IXK2,581
Q8IXK0,858
P30203,668
Q9P2E9,1410
A6NKH3,93
P34969,479
Q6MZW2,842
Q96M61,343
Q9NTS0,971
Q9HBV4,406
Q9HBV1,291
Q9HBV2,294
Q09EX5,2080
Q9NPG2,151
Q96S66,551
Q96S65,589
P98077,582
Q8WWX0,329
Q8WWX9,145
Q9NPG4,1184
Q9BTY9,165
Q9BTY7,390
Q9BTY2,467
Q5SWA1,713
D3DVT0,626
Q9H840,131
Q9H841,368
Q8IY92,1834
Q08462,1091
Q5T700,205
Q6T2V6,3088
Q96AH8,199
Q96AH3,1726
Q96AH0,204
P00352,501
Q6KB66,452
Q9H598,525
Q8N6V4,93
Q8N6V9,391
Q29993,366
P23276,732
Q6ZQW0,407
Q86YH6,399
Q86YH9,552
Q8TC84,345
P42261,906
P42262,883
P42263,894
Q9GZT3,109
Q9GZT6,254
Q9GZT5,417
Q9GZT4,340
Q9GZT9,426
Q9GZT8,377
Q9H336,500
Q9H334,677
Q9H330,911
B0BK85,266
Q9H339,312
O60243,411
O60242,1522
O60241,1585
O60240,522
O60245,1069
O60244,1454
P81408,668
O60248,233
Q9UHQ9,305
Q9UHQ1,456
Q9UHQ4,241
Q9UHQ7,104
Q8WXW3,757
Q8WXW2,124
Q5TGL8,231
O15389,551
Q8NH80,312
Q5VXX4,1894
H3BRN8,121
A6ND36,823
Q8N1X5,172
A8MYU2,1149
Q9UQE1,336
Q9UQE7,1217
P78325,824
Q7Z422,152
Q5VYV7,408
Q5VYV0,432
Q7Z429,371
Q9H0Y8,1441
Q9BV19,199
Q9H0Y0,220
Q12908,348
Q12901,538
Q12907,356
Q12906,894
Q12905,390
Q12904,312
Q9UBG9,388
Q9UBG5,1914
Q9UBG7,517
Q9UBG0,1479
Q9UBG3,495
P03923,174
P03928,68
Q7L7L0,130
A2RRD8,509
J3KNG1,503
Q14D04,833
A2RTX5,802
Q6EMB2,1281
E3VLC9,248
Q9H1M3,183
Q9H1M0,184
Q9H1M4,99
Q07812,192
Q07817,233
P14209,185
P05181,493
P05186,524
P05187,535
P14207,255
Q9B1D4,380
P05452,202
P05451,166
Q1L5Z9,754
P05455,408
Q6W349,94
P01568,189
P01569,189
P01562,189
P01563,188
P01566,189
P01567,189
Q13296,93
Q13291,335
B2RU33,542
P15559,274
Q8WW32,186
Q8WW33,167
Q8WW36,166
Q8WW34,195
Q8WW35,142
O43824,516
Q8WW38,1151
Q5JU67,520
Q5JU69,321
P53675,1640
P53674,252
P53677,418
P53671,638
P53673,196
P53672,197
Q14410,553
Q14416,872
Q861H8,266
P16112,2415
Q9NQW6,1124
Q861H0,266
P16118,471
P62324,171
P19320,739
P62328,44
Q96JQ2,1002
Q96JQ0,3298
Q16819,746
Q96JQ5,239
P46821,2468
Q16816,387
Q16810,393
Q96RA2,312
A6NET4,321
P58107,5090
Q96DD7,197
Q96DD0,335
Q9NR38,471
Q9NR31,198
Q9NR30,783
Q9NR33,117
Q9NR34,630
P49736,904
Q96KU7,348
O95677,639
Q15438,398
O95672,775
O95670,118
O95671,621
Q15432,547
Q15431,976
Q15436,765
Q15437,767
O95678,551
Q15435,360
Q8ND07,529
Q8ND04,991
Q06330,500
Q6NVY5,455
Q6NVY1,386
Q6NVY3,213
P12319,257
P12318,317
P50591,281
Q9UN88,632
Q9UN81,338
Q96EB6,747
Q86SG3,579
Q86SG2,305
Q86SG5,101
Q86SG4,172
Q86SG7,212
Q86SG6,692
P57740,925
Q9UM32,366
C9JE40,543
Q9Y2K2,1263
Q01780,885
Q86U90,279
Q86U92,384
A1XBS5,289
Q5T2N8,411
Q9Y366,437
Q9Y367,408
Q9Y365,291
Q01433,879
Q01432,767
Q8N4V2,548
Q9UGI0,708
P28676,217
Q9UGI9,489
Q9UGI8,421
P16949,149
Q8NGD0,313
Q8NGD1,307
Q8NGD2,314
Q8NGD3,323
Q8NGD4,311
Q8NGD5,310
Q3ZCN5,2332
Q709C8,3753
O75593,365
P35452,270
O75594,196
O75596,197
P20042,333
O75044,1071
P25705,553
P36222,383
O43617,180
O43615,452
P61916,151
O43613,425
O43612,131
O43610,288
Q9HAA7,133
Q9HAA1,1067
Q9UF56,701
Q9UF52,762
A6NF34,631
Q0P5P2,114
Q2T9K0,475
Q9BWB1,372
Q4G112,596
Q6P575,273
Q9NWD9,120
Q9NWD8,314
Q494X1,144
Q6ZN68,376
Q6ZN66,633
Q9BYS8,371
Q9BYS1,174
P22532,72
P22531,72
Q9NXN4,497
Q9NQV8,689
Q9NQV5,511
Q9NQV7,894
Q9NQV6,1147
Q3MIS6,628
Q86WQ0,139
O95754,770
Q6UY18,593
O60423,1300
O60422,494
Q9BZS9,49
Q9BZS1,431
Q5ZPR3,534
P25089,353
Q13322,594
Q8IZ57,195
P35869,848
Q8IZ52,775
O95758,552
Q15517,529
O76009,404
Q5TI25,921
O76002,312
O76003,335
Q53EV4,343
O76001,311
Q96T41,270
Q96T49,567
P01768,122
P01769,122
P01760,124
P01761,124
P01762,122
P01763,114
P01764,117
P01765,115
Q9P2M7,1197
P01767,115
Q9TQ99,383
P00491,289
Q6ZMB0,384
P00492,218
Q6ZMB5,413
A6NDE4,496
A6NDE8,117
Q10713,525
Q96QI5,342
Q96QI7,655
P23975,617
Q99627,209
Q99626,313
Q99624,504
Q99623,299
Q99622,126
P08397,361
Q8TB22,786
Q8TB24,985
Q5SQN1,464
Q10587,303
Q10586,325
Q86VU1,953
Q86VU5,262
Q02252,535
Q96RI1,486
Q96RI0,385
A6NM11,1700
A6NM10,295
Q96RI9,348
Q96RI8,345
Q96HM7,432
Q96J42,360
P19652,201
Q2KHN1,245
Q9UGR2,993
P15144,967
Q9UGR1,993
Q6UWL2,747
Q6UWL6,708
Q8WUJ8,953
Q8WUJ3,1361
Q8WUJ1,264
Q8WUJ0,223
P08865,295
Q9H2K5,873
P41162,512
P41161,510
Q9H2K2,1166
Q9Y5M1,114
Q9Y5M6,44
Q9Y5M8,271
Q8N7I0,195
Q8N7I8,81
Q9ULL5,1215
Q9ULL4,1909
Q9ULL1,1385
Q9ULL0,1709
Q9UFP1,575
Q9UFP2,808
Q9ULL8,1493
Q6ZRZ4,202
Q9HD90,331
Q9NQQ7,365
O00631,31
O00632,615
O00634,580
O00635,465
O00506,426
Q8NCF3,466
Q8NCF0,446
Q8NCF5,419
B4DYI2,1134
Q5XLT1,417
O95263,885
O95264,441
O95267,797
Q9BW94,639
Q9BW92,718
Q8NHG8,242
Q9BW91,350
Q8NHG7,77
Q8TDG4,1101
Q8TDG2,376
P38567,509
P62906,217
P28074,263
Q93063,718
P28070,264
P28072,239
D6RF30,607
Q5VUA9,1801
Q9BT22,464
Q9BT23,127
Q9BT25,410
Q9BT27,1995
Q5VUA0,909
Q9H2Z3,760
Q9H2Z4,354
O95886,979
A8MXV4,375
A8MXV6,281
P60228,445
P10301,218
Q8IYP9,409
J3KQD0,198
Q8IYP2,241
Q8IVP9,402
Q8IVP5,155
P49116,596
Q76LX8,1427
Q9BSH3,213
Q9BSH5,251
Q9BSH4,297
Q9BSH8,493
Q14596,966
Q14592,562
Q14593,569
Q14590,738
Q14591,655
P59894,354
Q9H9I6,507
Q9H9I4,983
Q9NXT2,1098
Q8IWR1,403
Q8IWR0,971
Q15973,351
P38398,1863
Q14623,411
H3BN30,126
Q14626,422
Q14627,380
Q13489,604
Q13488,830
Q13485,552
Q13487,334
Q13480,694
P54710,66
Q6ZP65,573
O43294,461
Q8N6M0,293
Q6ZP68,121
Q9UBN4,977
Q9NY10,270
Q9NY12,217
Q9NY15,2570
P62487,172
Q16740,277
Q6ZS92,163
Q6ZS94,237
P62158,149
Q96HR3,178
P61599,178
Q16663,113
Q16661,112
Q16666,785
Q16667,212
Q16665,826
Q6ZVD8,1323
Q6ZVD7,989
A6NHC0,703
Q7Z4K8,759
P51679,360
P51677,355
Q7Z4K6,472
P51671,97
Q9Y6S9,549
Q96IT1,587
Q96IT0,2511
Q96IT6,56
Q96IT5,1487
Q96IT4,1059
P13747,358
P13746,365
Q5TD97,284
Q5TD94,716
Q6IV72,752
P27930,398
Q96CA5,298
Q9BZE9,553
Q13901,141
Q969U6,566
Q969U7,264
P59044,892
P59045,1033
P59046,1061
P59047,1200
P07510,517
Q53FP2,167
A6PVY3,158
Q719H9,257
Q9BZE1,423
Q96SJ8,248
Q9UKL0,482
Q9UKL2,312
Q9UKL3,1982
Q9UKL4,321
Q9UKL6,214
Q86T13,490
Q8N9L6,871
Q8NEM8,1001
Q8N9L1,334
Q8NEM1,530
Q8NEM0,835
Q8NEM2,672
Q8NEM7,779
Q8N9L9,421
Q96P50,834
Q96P53,400
Q96P56,530
P22352,226
P55017,1021
S4R3Y5,24
O75943,681
O75940,238
O75947,161
Q9H147,329
Q7Z5K7,805
Q7Z5K2,1190
Q09013,629
B2RUZ4,78
Q8IV53,801
Q5H913,290
Q8IV50,215
Q09019,674
Q8IV56,129
Q8N3C7,705
O43791,374
Q8N3C0,2202
O43795,1136
Q9UPN3,7388
Q9UPN4,1083
Q9UPN7,881
Q9UPN6,1271
Q9UPN9,1127
Q5W0N0,161
O43424,1007
O43426,1573
O43427,364
O43422,761
O43423,234
Q5VUY2,407
P51956,506
O75366,819
O75367,372
O75364,302
O75365,173
O75362,1048
O75363,584
O75360,226
Q5XG99,296
O75368,114
O75369,2602
Q8TCT6,385
Q8TCT7,592
Q8TCT0,537
Q8TCT1,267
Q6P2I3,314
Q6P2I7,272
Q8TCT8,520
Q8TCT9,377
Q8N5U1,240
Q8N5U0,333
Q8N5U6,811
P23582,126
P23588,611
Q8NDA8,1641
Q9BSW2,395
Q5TC79,503
Q9BSW7,474
Q8NBT9,3571
Q8NDA2,5065
C6H116,266
A6NC98,1476
A6NC97,362
Q92738,828
Q6P435,159
Q8NBT0,407
Q8IWI9,3026
Q8IWI0,1208
M0R397,743
Q9BUE6,129
Q5T124,520
Q9BUE0,208
Q9BUE2,1030
Q6EFN8,368
Q9NUC0,356
P30512,365
P30511,346
P30510,366
P30519,316
P30518,371
Q96H72,371
Q96H79,300
Q96H78,314
P0DKX0,622
P0DKX4,95
Q29680,365
Q08ER8,600
P31391,388
Q9BVM4,153
Q9BVM2,203
P09493,284
P09496,248
P09497,229
Q9BVM8,585
Q9NVC6,651
Q9NVC3,462
P07478,247
P07476,585
P07477,247
P01138,241
P0DMR1,293
P0DMR3,200
P0DMR2,95
P01130,860
P01133,1207
P01135,160
P01137,390
Q86UR1,476
P00846,226
Q86UR5,1692
Q8IYX3,515
Q9BXP8,1791
Q9BXP2,914
Q9BXP3,476
Q9BXP5,876
A6NGJ6,449
Q92604,370
Q92606,594
Q92600,299
Q9Y5L4,95
Q92608,1830
Q92609,795
Q8IYX8,460
Q05066,204
Q53RU0,158
Q9NPU4,173
Q9NPU7,669
Q9C0C7,1298
Q9H426,269
Q9H427,330
Q9H425,327
Q9H422,1215
P14174,115
E2GH24,619
Q7RTZ2,530
Q7RTZ1,564
Q9C0C8,683
E9PB64,887
A6NFD8,242
O95400,341
O95402,600
O95405,1425
P17480,764
O95407,300
O95406,144
O95409,532
Q8TD16,824
Q8TD17,642
Q99456,494
Q99457,506
Q8TD10,442
Q99453,314
Q99459,802
Q8TD19,979
Q5JQ93,710
A6NL99,342
P40938,356
P40939,763
Q6ZNG2,339
P40933,162
Q6ZNG0,422
Q6ZNG1,722
P40937,340
Q02040,695
Q02045,173
Q5TBT2,7570
Q96PJ0,359
Q2VPK5,515
Q96PJ5,515
Q96PJ9,765
Q5MJ10,180
Q96MF4,163
Q96MF7,247
Q96MF6,247
Q96MF0,132
Q96MF2,364
Q14916,467
Q8NH37,302
Q14914,329
Q14919,205
P0CB47,393
O94759,1503
Q5FWF7,155
Q5FWF6,425
Q5FWF5,840
Q5FWF4,1079
Q9UPQ0,1083
Q9UPQ3,857
Q9UPQ4,493
Q9UPQ7,1066
Q9UPQ8,538
Q9UPQ9,1833
Q9BS26,406
Q5TCZ1,1133
Q5TEJ8,643
O75829,334
Q96D09,838
Q7Z3D6,616
P13584,511
Q96D03,193
Q96D05,121
Q8NAC3,791
Q9H665,355
Q8N5J2,469
Q8N5J4,248
Q99680,433
Q9UJG1,213
Q6ZTY9,151
Q6P1Q9,378
P78369,228
Q6P1Q0,360
P78362,688
P78363,2273
P78364,1004
P78367,333
Q14BD3,1721
O00469,737
O95185,931
O95180,2353
O95182,113
O95183,116
O00461,696
O00463,557
O00462,879
O00465,741
Q76B58,766
P45880,294
Q495C1,297
Q8N201,2190
Q8N205,404
Q9P0C0,805
P06730,217
P06731,702
O15342,81
O15347,200
O15344,667
P06737,847
Q99848,306
Q9UH61,2090
P62736,377
Q9UH62,379
Q9UH65,585
Q9UH64,79
Q9H7Y0,433
Q96BR5,231
Q15836,100
Q15834,202
Q15835,563
Q15833,593
Q15831,433
Q5W0Q7,1092
Q14123,709
Q14126,1118
P10114,183
Q14129,220
Q8TEX3,341
A1L443,756
Q8TEX9,1081
Q6ZSJ9,500
Q68D06,897
E9PKD4,350
P49326,533
P49327,2511
P49321,788
Q5VTB9,566
Q86X95,450
Q9BQW2,1216
Q9BQW3,602
Q0VAA2,488
Q0VAA5,305
Q13360,481
Q13361,173
Q13362,524
Q13363,440
Q13367,1082
Q13368,585
Q8IXS6,379
Q8IXS2,484
Q8IXS1,1191
Q8IXS0,508
P63128,1117
P63129,156
P63122,156
P63123,156
P63120,156
P63121,156
P63126,666
P63127,156
P63124,156
P63125,156
Q96FX2,82
Q96FX7,289
Q96FX8,193
P48051,423
P48050,445
P48052,419
P48059,325
P48058,902
Q0ZFN3,258
Q9NW08,1133
E9PAR4,361
P84022,425
Q96GZ6,507
P31150,447
P31151,101
P31152,587
P31153,395
Q8WWP7,306
Q9Y2D5,859
Q9Y2D4,811
Q9Y2D1,282
Q9Y2D0,317
Q9Y2D2,325
Q9Y2D9,606
Q9Y2D8,614
Q5UCC4,262
Q01831,940
P56589,373
Q58FG1,418
Q5STF5,345
Q5STF3,360
Q2WGN9,574
Q8IUK5,500
Q5T0F9,858
Q9P1F3,81
Q5SW96,308
O60711,386
Q00013,466
O60716,968
Q3B7S5,101
O75752,331
O75751,556
Q93077,130
P28067,261
Q9UIU8,520
Q2MV58,587
Q6IBR1,637
Q5JSZ5,2229
Q6IBR6,229
Q8IW52,837
A2RU49,373
Q8IW50,185
A6NI28,874
Q2NKN3,966
Q5DX21,431
B1PZ76,2080
Q04756,655
Q9UHI5,535
Q9UHI6,824
Q9UHI7,598
Q9UHI8,967
Q9UNU6,501
Q9BQ24,234
Q9Y485,3027
Q9H2Y9,848
Q9NYX4,217
P09913,472
P09912,130
P09917,674
P09914,478
P09919,207
Q96B49,74
Q96B42,140
Q96B45,105
Q9BV99,259
Q5T681,223
Q5T686,147
Q9BV94,578
P30498,362
P30499,366
P30492,362
P30493,362
P30490,362
P30491,362
P30495,362
Q9UQM7,478
Q14831,915
P85037,733
Q9NZV8,630
Q9NZV6,116
Q9NZV7,527
Q9NZV5,590
A2RRL7,107
Q9NZV0,422
Q9NZV1,1036
Q9H0A3,160
P22415,310
Q9H0A0,1025
Q9H0A6,362
Q9H0A9,340
Q9H0A8,199
Q07890,1332
P05108,521
P05109,93
Q96I34,528
Q9NZK7,142
P05106,788
P05107,769
Q5XKK7,198
Q9BRP0,275
Q9BRP1,358
Q9BRP4,392
Q5JS54,123
Q9BRP7,624
Q9BRP8,204
Q9BRP9,147
Q64FY2,1439
C9JL84,531
P02652,100
P02655,101
P02654,83
P02656,99
P15884,667
A4D0Y5,90
P15880,293
P15882,459
P43362,315
P43363,369
Q9H1E0,752
P43361,318
P43366,347
P43364,429
Q9H1E5,349
Q9BTF5,764
Q9BTF0,503
Q14324,1141
Q14326,2386
A2A2V5,107
P01303,97
Q8N954,259
Q8N957,763
P01308,110
Q14498,530
Q14493,270
Q14494,772
C9JHS1,660
Q9BCS1,383
Q96JY0,434
Q96JY6,352
Q05639,463
P82251,487
P20813,491
A6NNH2,459
P20810,708
P20815,502
Q96DL0,675
Q96DL1,559
P61165,79
Q96KM6,892
P61163,376
C9J302,202
Q9BZ67,464
Q9BZ68,369
Q9NU48,1515
P05976,194
Q8WXH4,323
Q8WXH5,440
Q8WXH6,277
Q8WXH0,6885
Q8WXH1,6885
Q8WXH2,748
Q9UN09,2261
Q6NXE6,501
Q13772,614
Q6ZPB5,146
Q19R07,2377
Q86V69,1118
Q86V64,655
Q8N8G6,183
Q8N8G2,317
A0AVI4,362
A0AVI2,2093
P16671,472
P56211,112
P21796,283
Q687X5,459
Q07283,1943
Q4W4Y0,310
P20774,298
Q6IFH4,312
Q9NTU0,1368
Q9UQR0,700
Q9UQR1,794
Q9UQR9,717
O75512,565
Q5T3X2,785
Q6P9F0,684
Q5VT66,337
Q6P9F5,258
Q9Y508,228
Q6P9F7,803
P78539,464
Q8TAW3,534
P78537,153
P78536,824
O95395,438
O95394,542
O95397,391
O95396,460
O95391,586
O95390,407
O95393,424
O95399,124
O95398,923
Q8NFF2,622
Q8NFF5,587
Q8NFF9,1409
Q9UK85,242
Q9UK80,565
Q3ZCV2,418
Q59EK9,446
Q5W186,159
Q5W188,147
P0CF74,106
P0CF75,366
Q9HAY6,547
Q9HAY2,307
Q9H4K7,406
Q9H4K1,309
P79663,266
P32189,559
P10092,127
Q9H1X1,276
Q9H1X3,360
P21802,821
Q6RFH5,385
Q9BWZ5,601
Q6RFH8,374
Q9NWL6,643
Q05215,589
P58304,361
Q7L1I2,683
Q6X4W1,530
Q8NB90,893
Q8NB91,859
P36406,574
P36405,182
P36404,184
P36402,384
Q53QF6,3177
O60931,367
O60930,286
Q9NXF8,308
O60934,754
O60936,219
O60939,215
O60938,352
Q9NXF7,216
Q9NXF1,929
Q9N2J8,555
Q7Z628,596
Q7Z624,323
A2A3K4,754
Q9H5K3,350
P61204,181
Q96S06,567
P61201,443
A6NNS2,312
A6NEA5,169
Q14CZ8,416
Q8NA23,367
Q8NA29,543
Q5SRH7,613
Q5SRH9,613
Q9P2E3,1918
Q9P2E2,1029
Q9P2E5,772
P55265,1226
Q9P2E7,1040
P55268,1798
Q9P2E8,410
Q6ZT07,1266
Q96NC0,199
Q96EU6,259
Q96EU7,318
P18545,87
Q96QA5,445
Q96QA6,119
O95025,777
P54707,1039
Q17RM4,750
Q6ZMJ2,495
Q86VM9,953
P00414,261
Q6ZMJ4,242
O43820,417
O43822,256
O43823,692
P08648,1049
O43825,422
O43826,429
O43827,346
O43829,449
Q9H8G1,570
Q9H8G2,361
Q8WVS4,1066
Q9Y3C5,154
Q9Y3C4,175
Q9Y3C7,131
Q9Y3C6,166
Q9Y3C1,178
Q9Y3C0,194
Q9Y3C8,167
Q5SQ64,297
P42345,2549
Q8N4A0,578
Q9H074,479
Q6UWD8,224
Q8WUR7,153
Q5VW00,463
Q9H079,304
Q9H078,707
Q8NGY3,331
Q8NGY2,324
Q8NGY1,313
Q8NGY0,326
Q8NGY7,276
Q8NGY6,317
Q8NGY5,312
Q6P047,294
Q8NGY9,312
Q5JPI3,329
Q5JPI9,291
Q2M2H8,2515
Q5T3C5,641
Q9Y5U9,82
Q9Y5U8,109
Q9UC18,738
Q9Y5U2,329
Q9Y5U5,241
Q9Y5U4,225
Q9ULT8,2610
Q9ULT6,936
Q9ULT0,858
Q92753,470
Q5JQM8,1744
Q4VMI9,2221
Q92973,898
P40259,229
Q8N7A1,406
Q9H2P9,285
Q9HB71,228
Q9HB75,910
Q9BW19,673
Q9BW11,206
B1ANS9,1081
Q9BSF8,475
Q9NZR1,351
Q5VUY0,350
Q9H2B2,425
Q9H2B4,701
P51957,841
P51955,445
P51959,295
Q9BYF1,805
Q569G3,176
Q8NBT3,493
Q8NBT2,197
O14558,160
O14559,1287
O14556,408
Q8IYX7,474
Q8IYX4,353
Q9H8U3,227
Q8IYX1,336
Q8IYX0,411
A4F1X9,636
Q9C0C4,833
Q9NQA1,894
Q9C0C6,399
Q9NQA3,447
Q9NQA5,729
Q9C0C2,1729
Q07912,1038
P29965,261
P29966,332
P39656,456
Q13574,1117
Q7L2R6,523
Q9BZL4,782
Q9BZL6,878
Q9BZL1,73
Q9BZL3,60
Q68EN5,471
O95807,157
O95801,387
O95800,540
O95803,873
Q9NRA2,495
Q9NRA1,345
Q13158,208
P54829,565
Q13153,545
Q13151,305
Q9NRA8,985
P59817,542
Q13156,261
Q13155,320
P52799,333
P52798,201
P52797,238
P52790,923
Q9H3D2,680
Q5VVY1,283
Q9H3D4,680
Q9H3D9,1132
Q58FG0,334
P98168,799
P98169,803
P98164,4655
P98160,4391
P98161,4303
Q04759,706
Q2TAP0,167
P04040,527
Q9NV96,361
P04049,648
Q9H910,190
P00751,764
Q14517,4588
Q14515,664
Q14512,234
Q14511,834
Q02750,393
Q5SQS8,335
Q5SQS7,431
P46940,1657
O94864,414
P54793,590
P54792,670
Q6ZMW3,1958
Q6ZMW2,699
O94868,740
Q5T8W9,1062
P06126,327
P50238,77
Q96HZ4,224
Q96HZ5,673
Q96HZ7,61
Q6GPH6,555
Q6GPH4,301
P49674,416
P49675,285
Q06278,1338
Q6ZSA8,131
Q8NG27,643
Q6ZSA7,311
Q96HQ0,510
Q5FVE4,666
Q15262,1439
Q6UX46,152
Q15260,167
Q6UX40,140
Q6UX41,500
Q14CZ0,275
Q15269,919
Q14CZ7,662
Q06187,659
Q13639,388
Q13636,194
Q13637,225
Q13634,790
Q13635,1447
P59773,190
Q13630,321
Q68CQ1,1323
Q16610,540
P52895,323
O00370,1275
Q6ZRM9,215
Q7Z4S6,1674
Q7Z419,303
Q13980,742
Q7Z4S9,175
Q6ZRM5,1198
Q7Z417,695
Q9NP86,173
Q9NP87,494
Q9NP84,129
Q9NP85,383
Q9NP80,782
Q9NP81,518
Q96SR6,550
Q03936,586
Q03933,536
A8MZ26,197
Q9UKD1,530
Q9UKD2,239
A8MZ25,164
Q03938,601
Q08050,763
Q9H3V2,200
Q86T90,577
Q86T96,592
Q86T97,332
Q7Z5S9,345
P35080,140
Q5JNZ5,115
Q5JNZ3,666
Q8TDR4,215
Q8TDR2,534
Q8TDR0,691
Q66K14,1250
Q9UER7,740
O75494,262
P35555,2871
P35556,2912
P35557,465
G3V149,443
O75493,328
Q9UBX1,484
P35558,622
Q14C86,1478
Q8NEE0,82
Q8NEE6,735
A1L170,272
Q8NEE8,873
Q9UBX2,424
Q5JXA9,342
Q9GZR1,1112
Q7L5N7,544
Q6IF63,320
Q7L5N1,327
Q9H8N7,513
Q8IVM0,306
Q8IVM7,164
Q8IVM8,553
P61812,414
O43711,291
O43716,136
O43715,76
O43719,755
P23508,829
E9LRK5,359
P49683,370
O75496,209
Q6UXZ3,194
Q9UI95,211
Q9UI94,797
Q8N628,320
Q9HCH5,934
Q8IWA6,550
Q8IWA4,741
Q8IWA5,706
Q9H9T3,547
Q8IZC2,343
Q8IZC4,609
Q8IZC7,436
Q8IZC6,1860
A2RUH7,354
Q969V1,340
B0UXC8,241
Q7Z4J2,308
Q9BUM1,346
P22674,350
P22676,271
P22670,979
Q2TAM9,212
Q96K49,555
P0C7V6,817
Q9NVK5,253
P17040,1043
Q3LHN0,102
Q3LHN1,58
Q3LHN2,52
P31644,462
P31645,630
Q7L0J3,742
P31641,620
Q9BXX2,1392
Q9BXX3,1397
Q9BXX0,1053
Q86XF0,187
Q86UZ6,589
Q09MP3,1159
A6NGB9,483
A6NGB7,291
A6NGB0,121
P09417,244
Q9Y6N3,262
Q9Y6N1,276
Q9Y6N7,1651
Q9Y6N6,1575
Q9Y6N5,450
Q9Y6N9,552
Q9Y6N8,788
Q1KMD3,747
P06340,250
P13631,454
P0CAP2,368
P0CAP1,466
Q6ZVW7,336
Q99102,2169
Q7RTR8,314
Q7RTR2,1065
Q7RTR0,991
Q5K4L6,730
P0C7V0,271
Q92688,251
P0C7V7,166
P0C7V4,464
P0C7V5,454
Q32MH5,1076
Q92685,438
P0C7V8,631
P0C7V9,234
Q8IX68,1341
Q92681,617
Q92683,198
Q8TD94,323
Q8TD90,523
Q8TD91,643
Q8N0V5,402
Q8N0V4,545
Q5HYN5,189
Q8N0V1,137
Q8N0V3,343
A1L3X0,281
Q6ZMC9,328
A1L3X4,49
Q96PB8,259
P07902,379
Q96PB1,797
P07900,732
Q96PB3,478
P15621,663
P15622,560
Q96PB7,478
A7MBM2,1401
Q9P1Q5,309
Q7Z2J1,2492
O14842,300
O14843,346
O14841,1288
F8WD13,812
Q6NSJ0,714
Q6NSJ2,640
P41002,786
Q6NSJ5,796
Q9UPY8,281
Q96G79,324
Q9UPY3,1922
Q96G74,571
Q9UPY5,501
Q9UPY6,502
Q8NEZ2,397
Q8NEZ3,1342
Q8NEZ4,4911
Q8NEZ5,403
O60337,910
P81534,67
O60333,1816
O60331,668
O60330,932
A6NE01,2351
A6NE02,478
Q7Z3L3,2241
